instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time,estimated_runtime
instance_22094,CN,app_149,192,192,0,0,51,51,1000.0,1000.0,850.0,1000.0,-1,2304934.0,2304934.0,2359137.0,54203.0
instance_22095,CN,app_38,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,2309576.0,2309576.0,2309711.0,135.0
instance_22096,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2307706.0,2307751.0,2308695.0,989.0
instance_22097,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2308289.0,2308289.0,2308411.0,122.0
instance_22099,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308214.0,2317601.0,9388.0
instance_22100,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308214.0,2317600.0,9387.0
instance_22101,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308214.0,2317601.0,9388.0
instance_22102,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308215.0,2308215.0,2308592.0,377.0
instance_22103,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308215.0,2308215.0,2311765.0,3550.0
instance_22104,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308215.0,2311764.0,3551.0
instance_22105,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308215.0,2311764.0,3551.0
instance_22106,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308214.0,2317601.0,9388.0
instance_22107,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308215.0,2317601.0,9388.0
instance_22108,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308213.0,2308214.0,2317601.0,9388.0
instance_22109,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308214.0,2308214.0,2317601.0,9387.0
instance_22110,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2308215.0,2308215.0,2317601.0,9386.0
instance_22111,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2308560.0,2308686.0,2309638.0,1078.0
instance_22112,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2308758.0,2308771.0,2309722.0,964.0
instance_22114,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2309133.0,2309133.0,2317601.0,8468.0
instance_22115,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2309375.0,2309375.0,2310326.0,951.0
instance_22116,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2309659.0,2309659.0,2310617.0,958.0
instance_22117,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2309733.0,2309851.0,2310804.0,1071.0
instance_22118,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2310327.0,2310417.0,2661991.0,351664.0
instance_22119,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2310630.0,2310630.0,2311583.0,953.0
instance_22120,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2310820.0,2310921.0,2311872.0,1052.0
instance_22123,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2311369.0,2311412.0,2317601.0,6232.0
instance_22124,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2311369.0,2311369.0,2317601.0,6232.0
instance_22125,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2311372.0,2311401.0,2317601.0,6229.0
instance_22126,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2311599.0,2311599.0,2312552.0,953.0
instance_22127,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2311880.0,2312012.0,2312964.0,1084.0
instance_22128,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2312348.0,2312374.0,2313348.0,1000.0
instance_22129,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2313162.0,2313162.0,2314112.0,950.0
instance_22130,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2313360.0,2313360.0,2314311.0,951.0
instance_22131,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2313830.0,2313872.0,2316131.0,2301.0
instance_22132,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2313829.0,2313872.0,2319199.0,5370.0
instance_22133,HN,app_30,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2313831.0,2313872.0,2318479.0,4648.0
instance_22134,HN,app_52,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2313831.0,2313872.0,2318500.0,4669.0
instance_22135,HN,app_28,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,2313831.0,2313872.0,2318433.0,4602.0
instance_22136,HN,app_53,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2313831.0,2313872.0,2318451.0,4620.0
instance_22137,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2313831.0,2313872.0,2318537.0,4706.0
instance_22138,HN,app_54,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2313832.0,2313862.0,2318578.0,4746.0
instance_22139,HN,app_82,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,2313832.0,2313862.0,2318512.0,4680.0
instance_22140,CN,app_120,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2314125.0,2314125.0,2319182.0,5057.0
instance_22141,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2314324.0,2314324.0,2315275.0,951.0
instance_22143,HN,app_120,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,2314481.0,2314522.0,2321722.0,7241.0
instance_22144,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2315277.0,2315352.0,2316303.0,1026.0
instance_22145,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2315553.0,2315612.0,2319176.0,3623.0
instance_22146,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2316315.0,2316315.0,2317268.0,953.0
instance_22147,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2316361.0,2316361.0,2316371.0,10.0
instance_22148,CN,app_52,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2316907.0,2316907.0,2403118.0,86211.0
instance_22150,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2317176.0,2317232.0,2321263.0,4087.0
instance_22151,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2317279.0,2317383.0,2318333.0,1054.0
instance_22152,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,2317983.0,2318098.0,2326741.0,8758.0
instance_22167,HN,app_82,8,8,1,1,25,25,40.0,40.0,170.0,200.0,2,2318266.0,2318307.0,2495808.0,177542.0
instance_22169,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2318336.0,2318517.0,2319467.0,1131.0
instance_22170,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2319013.0,2319087.0,2442729.0,123716.0
instance_22172,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2319479.0,2319606.0,2320557.0,1078.0
instance_22173,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2319695.0,2319695.0,2328487.0,8792.0
instance_22174,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2321270.0,2321432.0,2322383.0,1113.0
instance_22175,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2321684.0,2321727.0,2332753.0,11069.0
instance_22182,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2322394.0,2322512.0,2323458.0,1064.0
instance_22184,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,2323141.0,2323297.0,2428406.0,105265.0
instance_22186,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2323142.0,2323142.0,2619241.0,296099.0
instance_22187,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2323486.0,2323587.0,2324538.0,1052.0
instance_22188,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2323681.0,2323681.0,2323689.0,8.0
instance_22189,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2324393.0,2324393.0,2335084.0,10691.0
instance_22190,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,2324395.0,2324395.0,2353183.0,28788.0
instance_22191,CN,app_149,192,192,0,0,51,51,1000.0,1000.0,850.0,1000.0,-1,2324407.0,2324407.0,2381637.0,57230.0
instance_22193,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,2324454.0,2324454.0,2428005.0,103551.0
instance_22194,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2324551.0,2324608.0,2325559.0,1008.0
instance_22197,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2325294.0,2325294.0,2471305.0,146011.0
instance_22200,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2325561.0,2325633.0,2326576.0,1015.0
instance_22209,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2327235.0,2327235.0,2359768.0,32533.0
instance_22210,CN,app_83,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2327232.0,2327234.0,2399415.0,72183.0
instance_22214,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,2328471.0,2328513.0,2332028.0,3557.0
instance_22215,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2328471.0,2328513.0,2332089.0,3618.0
instance_22216,HN,app_60,8,8,1,1,25,25,16.0,16.0,425.0,500.0,2,2328471.0,2328513.0,2332195.0,3724.0
instance_22220,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2328475.0,2328518.0,2332764.0,4289.0
instance_22221,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2328974.0,2328974.0,2357257.0,28283.0
instance_22222,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2328974.0,2328974.0,2485873.0,156899.0
instance_22225,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,2329377.0,2329406.0,2334146.0,4769.0
instance_22226,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2329933.0,2329933.0,2334929.0,4996.0
instance_22230,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2330503.0,2330503.0,2335221.0,4718.0
instance_22233,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2331251.0,2331251.0,2331257.0,6.0
instance_22236,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,2331860.0,2331873.0,2389962.0,58102.0
instance_22237,HN,app_57,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2331860.0,2331873.0,2390076.0,58216.0
instance_22238,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,2331860.0,2331873.0,2390718.0,58858.0
instance_22244,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,2333686.0,2333731.0,2383103.0,49417.0
instance_22246,CN,app_146,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,2333689.0,2333731.0,2645149.0,311460.0
instance_22250,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2334002.0,2334059.0,2335009.0,1007.0
instance_22254,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2334320.0,2334320.0,2419964.0,85644.0
instance_22255,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2334320.0,2334320.0,2431776.0,97456.0
instance_22257,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2335137.0,2335137.0,2335263.0,126.0
instance_22261,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2337653.0,2337665.0,2338615.0,962.0
instance_22263,HN,app_22,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,2338036.0,2338036.0,2664245.0,326209.0
instance_22265,HN,app_126,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,2338047.0,2338103.0,2581078.0,243031.0
instance_22268,HN,app_23,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,2338048.0,2338049.0,2349141.0,11093.0
instance_22269,HN,app_126,16,16,1,1,25,25,80.0,80.0,80.0,100.0,4,2338054.0,2338098.0,2343880.0,5826.0
instance_22270,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2338328.0,2338489.0,2338981.0,653.0
instance_22271,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2338326.0,2338326.0,2338981.0,655.0
instance_22274,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2338328.0,2338489.0,2338981.0,653.0
instance_22275,HN,app_50,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,2338328.0,2338328.0,2338981.0,653.0
instance_22279,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,2338519.0,2338532.0,2424069.0,85550.0
instance_22281,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2338681.0,2338681.0,2338693.0,12.0
instance_22284,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2339684.0,2339684.0,2346256.0,6572.0
instance_22285,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2339684.0,2339684.0,2354988.0,15304.0
instance_22287,CN,app_64,48,48,0,0,1,1,240.0,240.0,255.0,300.0,2,2339685.0,2339744.0,2359233.0,19548.0
instance_22288,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2339686.0,2339686.0,2345504.0,5818.0
instance_22289,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2339695.0,2339695.0,2340646.0,951.0
instance_22290,CN,app_126,96,96,0,0,1,1,480.0,480.0,400.0,500.0,-1,2340023.0,2340097.0,2404592.0,64569.0
instance_22291,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2340643.0,2340643.0,2387952.0,47309.0
instance_22292,CN,app_52,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2341186.0,2341186.0,2358382.0,17196.0
instance_22293,CN,app_148,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2341334.0,2341474.0,2345795.0,4461.0
instance_22294,HN,app_26,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,2343568.0,2343568.0,2349328.0,5760.0
instance_22297,HN,app_22,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,2343568.0,2343699.0,2561202.0,217634.0
instance_22301,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2344450.0,2344450.0,2359684.0,15234.0
instance_22302,CN,app_148,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2345088.0,2345144.0,2352711.0,7623.0
instance_22303,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2345088.0,2345144.0,2451031.0,105943.0
instance_22304,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,2344966.0,2344966.0,2396147.0,51181.0
instance_22307,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2344968.0,2344968.0,2452675.0,107707.0
instance_22309,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2345401.0,2345401.0,2345408.0,7.0
instance_22311,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,2345764.0,2345764.0,2353765.0,8001.0
instance_22312,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2345765.0,2345765.0,2352848.0,7083.0
instance_22313,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,2345866.0,2345866.0,2379929.0,34063.0
instance_22317,HN,app_26,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,2349095.0,2349095.0,2366358.0,17263.0
instance_22318,HN,app_19,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,2349095.0,2349140.0,2387000.0,37905.0
instance_22323,HN,app_125,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,2349096.0,2349140.0,2366027.0,16931.0
instance_22324,HN,app_62,8,8,1,1,25,25,40.0,40.0,160.0,200.0,2,2349097.0,2349140.0,2561135.0,212038.0
instance_22325,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2351172.0,2351172.0,2366571.0,15399.0
instance_22328,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,2352051.0,2352051.0,2359011.0,6960.0
instance_22329,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2352051.0,2352051.0,2359752.0,7701.0
instance_22333,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2352481.0,2352481.0,2352488.0,7.0
instance_22338,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,2353167.0,2353167.0,2353292.0,125.0
instance_22344,CN,app_98,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2357141.0,2357141.0,2383946.0,26805.0
instance_22348,CN,app_86,64,64,0,0,1,1,350.0,350.0,255.0,300.0,-1,2357290.0,2357290.0,2438821.0,81531.0
instance_22349,CN,app_148,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,2357440.0,2357500.0,2364321.0,6881.0
instance_22353,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,2357678.0,2357679.0,2364803.0,7125.0
instance_22357,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2357997.0,2357997.0,2358953.0,956.0
instance_22361,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2358370.0,2358370.0,2369322.0,10952.0
instance_22368,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2358705.0,2358706.0,2445529.0,86824.0
instance_22369,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2359322.0,2359322.0,2359354.0,32.0
instance_22370,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2359341.0,2359341.0,2364587.0,5246.0
instance_22371,CN,app_78,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2359341.0,2359341.0,2366616.0,7275.0
instance_22374,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,2359352.0,2359352.0,2383449.0,24097.0
instance_22375,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2359594.0,2359594.0,2359606.0,12.0
instance_22377,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2359873.0,2359873.0,2360825.0,952.0
instance_22385,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2363313.0,2363314.0,2510575.0,147262.0
instance_22391,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2363977.0,2363977.0,2364930.0,953.0
instance_22392,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2363977.0,2364036.0,2364987.0,1010.0
instance_22394,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2364004.0,2364004.0,2394394.0,30390.0
instance_22396,CN,app_49,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2364124.0,2364124.0,2380701.0,16577.0
instance_22398,CN,app_39,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,2364304.0,2364304.0,2369107.0,4803.0
instance_22404,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,2364934.0,2364934.0,2370508.0,5574.0
instance_22405,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2364942.0,2364942.0,2365895.0,953.0
instance_22406,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2365000.0,2365116.0,2366066.0,1066.0
instance_22409,CN,app_146,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,2365325.0,2365325.0,2645137.0,279812.0
instance_22411,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2365417.0,2365417.0,2371180.0,5763.0
instance_22412,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2365564.0,2365564.0,2453688.0,88124.0
instance_22413,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,2365593.0,2365606.0,2423194.0,57601.0
instance_22414,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,2365593.0,2365606.0,2395360.0,29767.0
instance_22415,HN,app_125,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,2365669.0,2365669.0,2365818.0,149.0
instance_22416,HN,app_26,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,2365669.0,2365669.0,2365819.0,150.0
instance_22417,HN,app_27,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,2365669.0,2365669.0,2365862.0,193.0
instance_22418,HN,app_22,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,2365669.0,2365669.0,2365857.0,188.0
instance_22421,HN,app_125,16,16,1,1,25,25,80.0,80.0,100.0,100.0,4,2365837.0,2365896.0,2371557.0,5720.0
instance_22424,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2365931.0,2365931.0,2373593.0,7662.0
instance_22425,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,2366012.0,2366012.0,2475455.0,109443.0
instance_22430,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2366861.0,2366861.0,2367806.0,945.0
instance_22431,CN,app_78,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2367036.0,2367037.0,2589008.0,221972.0
instance_22432,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,2367585.0,2367585.0,2370444.0,2859.0
instance_22433,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2367812.0,2367813.0,2368763.0,951.0
instance_22434,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2368072.0,2368072.0,2368079.0,7.0
instance_22435,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2368231.0,2368231.0,2380469.0,12238.0
instance_22437,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2368778.0,2368778.0,2369735.0,957.0
instance_22438,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2369753.0,2369753.0,2370710.0,957.0
instance_22440,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2369836.0,2369836.0,2501408.0,131572.0
instance_22443,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2369845.0,2369845.0,2484916.0,115071.0
instance_22444,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2369846.0,2369846.0,2487374.0,117528.0
instance_22447,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2370723.0,2370723.0,2371667.0,944.0
instance_22449,HN,app_27,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,2371366.0,2371366.0,2498475.0,127109.0
instance_22451,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2371675.0,2371675.0,2372626.0,951.0
instance_22452,CN,app_22,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,2371925.0,2371925.0,2578754.0,206829.0
instance_22453,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,2372300.0,2372300.0,2383753.0,11453.0
instance_22454,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2372640.0,2372640.0,2373594.0,954.0
instance_22455,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2372891.0,2372891.0,2387483.0,14592.0
instance_22456,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2373591.0,2373591.0,2373599.0,8.0
instance_22457,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2373607.0,2373607.0,2374550.0,943.0
instance_22458,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2374182.0,2374182.0,2374188.0,6.0
instance_22459,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2375511.0,2375511.0,2376461.0,950.0
instance_22460,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,2376146.0,2376146.0,2494546.0,118400.0
instance_22461,CN,app_126,96,96,0,0,1,1,480.0,480.0,425.0,500.0,-1,2376149.0,2376149.0,2455756.0,79607.0
instance_22462,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2376463.0,2376463.0,2377416.0,953.0
instance_22463,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2376783.0,2376827.0,2377776.0,993.0
instance_22464,CN,app_38,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,2377396.0,2377396.0,2452500.0,75104.0
instance_22465,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2377789.0,2377789.0,2378740.0,951.0
instance_22466,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2378393.0,2378393.0,2379344.0,951.0
instance_22467,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,2379300.0,2379300.0,2542311.0,163011.0
instance_22470,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,2379846.0,2379846.0,2395235.0,15389.0
instance_22471,CN,app_136,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2380323.0,2380324.0,2381277.0,954.0
instance_22472,CN,app_149,192,192,0,0,51,51,1000.0,1000.0,850.0,1000.0,-1,2380323.0,2380447.0,2431112.0,50789.0
instance_22473,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2380668.0,2380668.0,2381619.0,951.0
instance_22476,HN,app_136,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,2381621.0,2381621.0,2382574.0,953.0
instance_22479,HN,app_101,8,8,1,1,25,25,50.0,50.0,170.0,200.0,2,2383008.0,2383067.0,2574952.0,191944.0
instance_22486,CN,app_98,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2383078.0,2383079.0,2399656.0,16578.0
instance_22488,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2383079.0,2383079.0,2449367.0,66288.0
instance_22491,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2383077.0,2383252.0,2384202.0,1125.0
instance_22499,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,2384248.0,2384248.0,2401543.0,17295.0
instance_22500,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,2384335.0,2384392.0,2646380.0,262045.0
instance_22501,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,2385120.0,2385120.0,2491587.0,106467.0
